data scientist,0,M02 - Data Scientist (AI / ML),FPT ASIA PACIFIC PTE. LTD.,Islandwide,,,Permanent,Executive,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/m02-data-scientist-fpt-asia-pacific-400bc614b03681a11153cca6e04d51e3?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=data+scientist&sortBy=new_posting_date&page=0
data scientist,0,"Senior Data Scientist (AWS, IaC, Gitlab)",ASTEK SINGAPORE INNOVATION TECHNOLOGY PTE. LTD.,Central,,,Full Time,Senior Executive,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/senior-data-scientist-astek-singapore-innovation-technology-e8763633a6ec058532081c05e2eded6c?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=data+scientist&sortBy=new_posting_date&page=0
data scientist,0,Data Scientist Intern (DA Team),ONE TECH STOP PTE. LTD.,Central,,,Internship/Attachment,Non-executive,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/data-scientist-intern-one-tech-stop-eda9acaea0740668b669842ab0e9bdd8?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=data+scientist&sortBy=new_posting_date&page=0
data scientist,0,Senior Data Scientist,JOBSTER PRIVATE LTD.,Islandwide,,,Contract ...,Senior Executive,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/senior-data-scientist-jobster-990912af5c4cab0b1870e3c271e9d022?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=data+scientist&sortBy=new_posting_date&page=0
data scientist,0,Senior Data Scientist [1-year Contract],WEBSPARKS PTE. LTD.,Islandwide,,,Contract,Senior Executive,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/senior-data-scientist-1-year-contract-websparks-59d77ca98eca87ab708a4c97d9f5d26d?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=data+scientist&sortBy=new_posting_date&page=0
data scientist,0,"Data Scientist, AI Prac (Forward Deployed Team)",GOVERNMENT TECHNOLOGY AGENCY,South,,,Permanent,Professional,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/data-scientist-ai-prac-government-technology-agency-9950a40fe79f1820e858f73f32784018?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=data+scientist&sortBy=new_posting_date&page=0
data scientist,0,Data Scientist,NSEARCH GLOBAL PTE. LTD.,Islandwide,,,Contract,Professional,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/data-scientist-nsearch-global-363d55da1c98780d8232065ad710d1c2?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=data+scientist&sortBy=new_posting_date&page=0
data scientist,0,Data Scientist,TEKISHUB CONSULTING SERVICES PTE. LTD.,Central,,,Full Time,Middle Management,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/data-scientist-tekishub-consulting-services-e48549a232d374769502c966b7201534?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=data+scientist&sortBy=new_posting_date&page=0
data analyst,0,Junior Data Analyst  /  Developer_ Contract,NTT SINGAPORE PTE. LTD.,Central,,,Contract,Professional,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/junior-data-analyst-developer-contract-ntt-singapore-7b2ecb2a58b9f5c714da0e47dd8f99e2?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=data+analyst&sortBy=new_posting_date&page=0
data analyst,0,Data Analyst,ALLEGIS GROUP SINGAPORE PRIVATE LIMITED,Islandwide,,,Contract,Executive,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/data-analyst-allegis-group-singapore-8603041d61aec276246341aefadf1bb9?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=data+analyst&sortBy=new_posting_date&page=0
data analyst,0,Project Analyst,EVO OUTSOURCING SOLUTIONS PTE. LTD.,Central,,,Contract,Executive,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/project-analyst-evo-outsourcing-solutions-a6e924f837cd1c1a7d5551cd5e890bc9?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=data+analyst&sortBy=new_posting_date&page=0
data analyst,0,"GRIT Trainee, Finance Data (Analytics)",GRABTAXI HOLDINGS PTE. LTD.,South,,,Full Time ...,Fresh/entry level,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/grit-trainee-finance-data-grabtaxi-holdings-a70cb87f1e42a3a0c7d0ae7190827ea4?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=data+analyst&sortBy=new_posting_date&page=0
data analyst,0,DATA ANALYST,CISSTAC PTE. LTD.,Islandwide,,,Contract ...,Professional,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/data-analyst-cisstac-e9696ca42b2d218bf894269d75f457db?source=MCF&event=SuggestedJob,https://www.mycareersfuture.gov.sg/search?search=data+analyst&sortBy=new_posting_date&page=0
data analyst,0,"GRIT Trainee, Marketing Analytics",GRABTAXI HOLDINGS PTE. LTD.,South,,,Full Time ...,Fresh/entry level,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/grit-trainee-marketing-analytics-grabtaxi-holdings-4f8405d1f6f54c35b2e62036c9ea42a8?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=data+analyst&sortBy=new_posting_date&page=0
data analyst,0,IT Data Analyst,COSMOSTAR SINGAPORE PRIVATE LIMITED,East,,,Permanent,Executive,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/data-analyst-cosmostar-singapore-e0244d3811042afe1274178c67108073?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=data+analyst&sortBy=new_posting_date&page=0
data analyst,0,Data Analyst,EVO OUTSOURCING SOLUTIONS PTE. LTD.,Central,,,Contract,Executive,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/data-analyst-evo-outsourcing-solutions-740a1b041bd41bce477f9f412b7fdab0?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=data+analyst&sortBy=new_posting_date&page=0
software engineer,0,Analyst Programmer (RPG / AS400),ATOMRECRUIT PTE. LTD.,East,,,Permanent ...,Junior Executive,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/analyst-programmer-atomrecruit-d48c6283eb891d71b6ec973a074805d7?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=software+engineer&sortBy=new_posting_date&page=0
software engineer,0,Software  Developer,PHOENIX SOLUTIONS (S) PTE. LTD.,East,,,Full Time,Senior Executive,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/software-developer-phoenix-solutions-d15ea733052e981c7b7ef391cacd3058?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=software+engineer&sortBy=new_posting_date&page=0
software engineer,0,Software Developer (Microsoft 365 /  SharePoint),INTUIT RECRUITMENT PTE. LTD.,Central,,,Permanent ...,Executive,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/software-developer-intuit-recruitment-f656df05c320fd14a22ec3ad1f666be7?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=software+engineer&sortBy=new_posting_date&page=0
software engineer,0,Full Stack Developer,NODEWORTHY PTE. LTD.,Islandwide,,,Permanent ...,Junior Executive,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/full-stack-developer-nodeworthy-0c5c892e82f2ed15e7b3f98c46daca51?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=software+engineer&sortBy=new_posting_date&page=0
software engineer,0,Software Engineer,KNOWLEDGESG GLOBAL PTE. LTD.,Islandwide,,,Contract ...,Professional,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/software-engineer-knowledgesg-global-144b623bdff5f0162454202daac91a42?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=software+engineer&sortBy=new_posting_date&page=0
software engineer,0,Software Engineer,KNOWLEDGESG GLOBAL PTE. LTD.,Islandwide,,,Contract ...,Professional,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/software-engineer-knowledgesg-global-9cb65980d38e114d11f0616a4a125eda?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=software+engineer&sortBy=new_posting_date&page=0
software engineer,0,Software Engineer,HORIZON COMPUTER MANAGEMENT PTE. LTD.,Islandwide,,,Contract ...,Professional,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/software-engineer-horizon-computer-management-b1f3918ae88711511985ada252de897e?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=software+engineer&sortBy=new_posting_date&page=0
software engineer,0,Software Engineer,HORIZON COMPUTER MANAGEMENT PTE. LTD.,Islandwide,,,Contract ...,Professional,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/software-engineer-horizon-computer-management-ca513e1c9bdfb883236c10c680593847?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=software+engineer&sortBy=new_posting_date&page=0
business analyst,1,Technical Business Analyst,IOTALENTS PTE. LTD.,Islandwide,,,Contract,Non-executive,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/technical-business-analyst-iotalents-d6d0d622ce29df877470addad9cce7eb?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=business+analyst&sortBy=new_posting_date&page=1
business analyst,1,Digital Business Analyst (Agile / Low Code) – spvw,SCIENTEC CONSULTING PTE. LTD.,South,,,Full Time,Executive,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/digital-business-analyst-%E2%80%93-spvw-scientec-consulting-3e4a9db5890186187751eda7a209b2d1?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=business+analyst&sortBy=new_posting_date&page=1
business analyst,1,Senior IT Business Analyst,LICO RESOURCES PTE. LTD.,Islandwide,,,Permanent,Middle Management,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/senior-business-analyst-lico-resources-749ceeb35fe2168a7eb95e8e354b9f61?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=business+analyst&sortBy=new_posting_date&page=1
business analyst,1,Technical Business Analyst (5 yrs exp in Banking  /  SQL  /  Up to $7100),ES RECRUITMENT PTE. LTD.,East,,,Contract,Senior Executive,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/technical-business-analyst-es-recruitment-78637859c5213fb29bef19b1778aec0a?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=business+analyst&sortBy=new_posting_date&page=1
business analyst,1,Business Analyst,BLAZECORP PTE. LTD.,West,,,Full Time,Professional,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/business-analyst-blazecorp-2de2e4b1df3cf4fbd95aa3df4dc66a77?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=business+analyst&sortBy=new_posting_date&page=1
business analyst,1,Business Analyst,BLAZECORP PTE. LTD.,West,,,Full Time,Professional,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/business-analyst-blazecorp-45f55ee3437fa8c5ca7731ec48afc2d6?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=business+analyst&sortBy=new_posting_date&page=1
business analyst,1,Business Analyst,AVATAR TECHNO SERVICES PTE. LTD.,Central,,,Contract,Fresh/entry level,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/business-analyst-avatar-techno-services-3925e7ec3f15626f304b884e68f42cee?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=business+analyst&sortBy=new_posting_date&page=1
business analyst,1,Business Analyst,AVATAR TECHNO SERVICES PTE. LTD.,Central,,,Contract,Middle Management,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/business-analyst-avatar-techno-services-c56da9008a349a4f6f39bd6ed2346c2f?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=business+analyst&sortBy=new_posting_date&page=1
business analyst,1,Business Analyst,IDC TECHNOLOGIES (SINGAPORE) PTE. LTD.,Central,,,Contract ...,Professional,Information Technology,https://www.mycareersfuture.gov.sg/job/information-technology/business-analyst-idc-technologies-3d44686c26955252ab2626dd3de8438a?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=business+analyst&sortBy=new_posting_date&page=1
