data analyst,0,"Senior / Financial Analyst (Tuas, Costing)",TALENTVUE PTE. LTD.,Islandwide,,,Permanent ...,Senior Executive,Accounting / Auditing / Taxation,https://www.mycareersfuture.gov.sg/job/accounting/senior-financial-analyst-talentvue-fd6cf7bdf7bd010a9518c992a5881013?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=data+analyst&sortBy=new_posting_date&page=0
data analyst,0,Financial Analyst,PEOPLE PROFILERS PTE. LTD.,Central,,,Permanent ...,Junior Executive,Accounting / Auditing / Taxation,https://www.mycareersfuture.gov.sg/job/accounting/financial-analyst-people-profilers-6d37de65be51aae7694731678ba44e65?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=data+analyst&sortBy=new_posting_date&page=0
data analyst,1,Data Analyst,JOHNSON CONTROLS (S) PTE. LTD.,South,,,Full Time,Junior Executive,Accounting / Auditing / Taxation,https://www.mycareersfuture.gov.sg/job/accounting/data-analyst-johnson-controls-0d9920ed70adac2991c1aad90143c9dd?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=data+analyst&sortBy=new_posting_date&page=1
data analyst,1,Financial Analyst [Freight forwarding /  Power B1& Excel] - 2323,THE SUPREME HR ADVISORY PTE. LTD.,Islandwide,,,Permanent ...,Executive,Accounting / Auditing / Taxation,https://www.mycareersfuture.gov.sg/job/accounting/financial-analyst-freight-forwarding-power-b1-excel-2323-supreme-hr-advisory-3672a3d03d31de46aae96eaf0a25c1bc?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=data+analyst&sortBy=new_posting_date&page=1
data analyst,1,6723 - Financial Analyst [ERP System | Freight Forwarding  /  Logistics  /  Supply Chain Industry],THE SUPREME HR ADVISORY PTE. LTD.,Islandwide,,,Permanent ...,Executive,Accounting / Auditing / Taxation,https://www.mycareersfuture.gov.sg/job/accounting/6723-financial-analyst-erp-system-freight-forwarding-logistics-supply-chain-industry-supreme-hr-advisory-076c3776599536b7fb6e07a5c2d01c1e?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=data+analyst&sortBy=new_posting_date&page=1
data analyst,1,Financial Analyst [Freight & Logistics | Power BI & Excel | Up to $4400] - SM09,THE SUPREME HR ADVISORY PTE. LTD.,Islandwide,,,Permanent ...,Executive,Accounting / Auditing / Taxation,https://www.mycareersfuture.gov.sg/job/accounting/financial-analyst-freight-logistics-power-bi-excel-4400-sm09-supreme-hr-advisory-073573f94de1d8805244cda5ab6f0a37?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=data+analyst&sortBy=new_posting_date&page=1
data analyst,2,Senior Financial Analyst  /  Manufacturing Industry  /  West,RECRUITPEDIA PTE. LTD.,Islandwide,,,Permanent,Senior Executive,Accounting / Auditing / Taxation,https://www.mycareersfuture.gov.sg/job/accounting/senior-financial-analyst-manufacturing-industry-west-recruitpedia-e685fb104ce435ffffea93f7f67fed31?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=data+analyst&sortBy=new_posting_date&page=2
