quant,0,Assistant Engineer - Process (GRIT Programme Trainee),SUNNINGDALE TECH LTD.,West,,,Internship/Attachment,Fresh/entry level,Manufacturing,https://www.mycareersfuture.gov.sg/job/manufacturing/assistant-engineer-process-sunningdale-tech-1c2ee75b617a5c6442c7cc998d455b7b?source=MCF&event=SuggestedJob,https://www.mycareersfuture.gov.sg/search?search=quant&sortBy=new_posting_date&page=0
software engineer,2,Software Engineer (Machine Vision & Automation),TALENT TRADER GROUP PTE. LTD.,Islandwide,,,Full Time,Executive,Manufacturing,https://www.mycareersfuture.gov.sg/job/manufacturing/software-engineer-talent-trader-group-b24242acee996c61a3ecd4245fac6546?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=software+engineer&sortBy=new_posting_date&page=2
