data analyst,2,Fraud Data Analyst,YOU TECHNOLOGIES GROUP (SINGAPORE) PTE. LTD.,Islandwide,,,Permanent ...,Fresh/entry level,Banking and Finance,https://www.mycareersfuture.gov.sg/job/banking-finance/fraud-data-analyst-technologies-group-1f81e0e0e2291334659c0ecd4f767103?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=data+analyst&sortBy=new_posting_date&page=2
data analyst,2,Commercial Analyst,ONYX SG PTE. LTD.,Islandwide,,,Full Time,Executive,Banking and Finance,https://www.mycareersfuture.gov.sg/job/banking-finance/commercial-analyst-onyx-sg-ab8b25eb16905634ab4aa74334a72e42?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=data+analyst&sortBy=new_posting_date&page=2
software engineer,2,Senior Software Engineer,STANDARD CHARTERED BANK,Islandwide,,,Permanent ...,Middle Management,Banking and Finance,https://www.mycareersfuture.gov.sg/job/banking-finance/senior-software-engineer-standard-chartered-bank-0e02019f8ab617f1ea86b7d551a5b842?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=software+engineer&sortBy=new_posting_date&page=2
quant,0,Quantitative Trader,QUANTMATTER PTE. LTD.,Central,,,Full Time,Senior Executive,Banking and Finance,https://www.mycareersfuture.gov.sg/job/banking-finance/quantitative-trader-quantmatter-f280dc2a96adae5e8acdd20f7b297362?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=quant&sortBy=new_posting_date&page=0
quant,0,Quant Trader,ORBIT MARKETS PTE. LTD.,Central,,,Permanent ...,Fresh/entry level,Banking and Finance,https://www.mycareersfuture.gov.sg/job/banking-finance/quant-trader-orbit-markets-9f4666078c9538a2b4a9d72be2e94e22?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=quant&sortBy=new_posting_date&page=0
quant,0,Quant Researcher,GOLDEN HORSE FUND MANAGEMENT PTE. LTD.,Central,,,Full Time,Middle Management,Banking and Finance,https://www.mycareersfuture.gov.sg/job/banking-finance/quant-researcher-golden-horse-fund-management-e035b70729492a84cdc0993d752a4489?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=quant&sortBy=new_posting_date&page=0
quant,0,Quant Trader,NEWBRIDGE ALLIANCE PTE. LTD.,Central,,,Permanent,Senior Executive,Banking and Finance,https://www.mycareersfuture.gov.sg/job/banking-finance/quant-trader-newbridge-alliance-5ede38cc01608cf52c9cdfd445e4c8f2?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=quant&sortBy=new_posting_date&page=0
quant,0,Research Analyst - Quantitative Strategies,"EXODUSPOINT CAPITAL MANAGEMENT SINGAPORE, PTE. LTD.",Central,,,Permanent,Professional,Banking and Finance,https://www.mycareersfuture.gov.sg/job/banking-finance/research-analyst-quantitative-strategies-exoduspoint-capital-management-singapore-4d46bca1ea6cb94a553305f1da72b082?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=quant&sortBy=new_posting_date&page=0
quant,0,Quantitative Trader,QUANTMATTER PTE. LTD.,Central,,,Full Time,Senior Executive,Banking and Finance,https://www.mycareersfuture.gov.sg/job/banking-finance/quantitative-trader-quantmatter-f280dc2a96adae5e8acdd20f7b297362?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=quant&sortBy=new_posting_date&page=0
quant,0,Quant Trader,ORBIT MARKETS PTE. LTD.,Central,,,Permanent ...,Fresh/entry level,Banking and Finance,https://www.mycareersfuture.gov.sg/job/banking-finance/quant-trader-orbit-markets-9f4666078c9538a2b4a9d72be2e94e22?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=quant&sortBy=new_posting_date&page=0
quant,0,Quant Researcher,GOLDEN HORSE FUND MANAGEMENT PTE. LTD.,Central,,,Full Time,Middle Management,Banking and Finance,https://www.mycareersfuture.gov.sg/job/banking-finance/quant-researcher-golden-horse-fund-management-e035b70729492a84cdc0993d752a4489?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=quant&sortBy=new_posting_date&page=0
quant,0,Quant Trader,NEWBRIDGE ALLIANCE PTE. LTD.,Central,,,Permanent,Senior Executive,Banking and Finance,https://www.mycareersfuture.gov.sg/job/banking-finance/quant-trader-newbridge-alliance-5ede38cc01608cf52c9cdfd445e4c8f2?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=quant&sortBy=new_posting_date&page=0
quant,0,Research Analyst - Quantitative Strategies,"EXODUSPOINT CAPITAL MANAGEMENT SINGAPORE, PTE. LTD.",Central,,,Permanent,Professional,Banking and Finance,https://www.mycareersfuture.gov.sg/job/banking-finance/research-analyst-quantitative-strategies-exoduspoint-capital-management-singapore-4d46bca1ea6cb94a553305f1da72b082?source=MCF&event=Search,https://www.mycareersfuture.gov.sg/search?search=quant&sortBy=new_posting_date&page=0
